YearMonthDayHourMinute,STN,UV
202206100550,165,
202206100600,13,
202206100600,105,
202206100600,108,
202206100600,112,
202206100600,115,
202206100600,131,
202206100600,132,
202206100600,133,
202206100600,138,
202206100600,143,
202206100600,146,
202206100600,152,
202206100600,156,
202206100600,159,
202206100600,165,
202206100610,13,
202206100610,105,
202206100610,108,
202206100610,112,
202206100610,115,
202206100610,131,
202206100610,132,
202206100610,133,
202206100610,138,
202206100610,143,
202206100610,146,
202206100610,152,
202206100610,156,
202206100610,159,
202206100610,165,
202206100620,13,
202206100620,105,
202206100620,108,
202206100620,112,
202206100620,115,
202206100620,131,
202206100620,132,
202206100620,133,
202206100620,138,
202206100620,143,
202206100620,146,
202206100620,152,
202206100620,156,
202206100620,159,
202206100620,165,
202206100630,13,
202206100630,105,
202206100630,108,
202206100630,112,
202206100630,115,
202206100630,131,
202206100630,132,
202206100630,133,
202206100630,138,
202206100630,143,
202206100630,146,
202206100630,152,
202206100630,156,
202206100630,159,
202206100630,165,
202206100640,13,
202206100640,105,
202206100640,108,
202206100640,112,
202206100640,115,
202206100640,131,
202206100640,132,
202206100640,133,
202206100640,138,
202206100640,143,
202206100640,146,
202206100640,152,
202206100640,156,
202206100640,159,
202206100640,165,
202206100650,13,
202206100650,105,
202206100650,108,
202206100650,112,
202206100650,115,
202206100650,131,
202206100650,132,
202206100650,133,
202206100650,138,
202206100650,143,
202206100650,146,
202206100650,152,
202206100650,156,
202206100650,159,
202206100650,165,
202206100700,13,
202206100700,105,
202206100700,108,
202206100700,112,
202206100700,115,
202206100700,131,
202206100700,132,
202206100700,133,
202206100700,138,
202206100700,143,
202206100700,146,
202206100700,152,
202206100700,156,
202206100700,159,
202206100700,165,
202206100710,13,
202206100710,105,
202206100710,108,
202206100710,112,
202206100710,115,
202206100710,131,
202206100710,132,
202206100710,133,
202206100710,138,
202206100710,143,
202206100710,146,
202206100710,152,
202206100710,156,
202206100710,159,
202206100710,165,
202206100720,13,
202206100720,105,
202206100720,108,
202206100720,112,
202206100720,115,
202206100720,131,
202206100720,132,
202206100720,133,
202206100720,138,
202206100720,143,
202206100720,146,
202206100720,152,
202206100720,156,
202206100720,159,
202206100720,165,
202206100730,13,
202206100730,105,
202206100730,108,
202206100730,112,
202206100730,115,
202206100730,131,
202206100730,132,
202206100730,133,
202206100730,138,
202206100730,143,
202206100730,146,
202206100730,152,
202206100730,156,
202206100730,159,
202206100730,165,
202206100740,13,
202206100740,105,
202206100740,108,
202206100740,112,
202206100740,115,
202206100740,131,
202206100740,132,
202206100740,133,
202206100740,138,
202206100740,143,
202206100740,146,
202206100740,152,
202206100740,156,
202206100740,159,
202206100740,165,
202206100750,13,
202206100750,105,
202206100750,108,
202206100750,112,
202206100750,115,
202206100750,131,
202206100750,132,
202206100750,133,
202206100750,138,
202206100750,143,
202206100750,146,
202206100750,152,
202206100750,156,
202206100750,159,
202206100750,165,
202206100800,13,
202206100800,105,
202206100800,108,
202206100800,112,
202206100800,115,
202206100800,131,
202206100800,132,
202206100800,133,
202206100800,138,
202206100800,143,
202206100800,146,
202206100800,152,
202206100800,156,
202206100800,159,
202206100800,165,
202206100810,13,
202206100810,105,
202206100810,108,
202206100810,112,
202206100810,115,
202206100810,131,
202206100810,132,
202206100810,133,
202206100810,138,
202206100810,143,
202206100810,146,
202206100810,152,
202206100810,156,
202206100810,159,
202206100810,165,
202206100820,13,
202206100820,105,
202206100820,108,
202206100820,112,
202206100820,115,
202206100820,131,
202206100820,132,
202206100820,133,
202206100820,138,
202206100820,143,
202206100820,146,
202206100820,152,
202206100820,156,
202206100820,159,
202206100820,165,
202206100830,13,
202206100830,105,
202206100830,108,
202206100830,112,
202206100830,115,
202206100830,131,
202206100830,132,
202206100830,133,
202206100830,138,
202206100830,143,
202206100830,146,
202206100830,152,
202206100830,156,
202206100830,159,
202206100830,165,
202206100840,13,
202206100840,105,
202206100840,108,
202206100840,112,
202206100840,115,
202206100840,131,
202206100840,132,
202206100840,133,
202206100840,138,
202206100840,143,
202206100840,146,
202206100840,152,
202206100840,156,
202206100840,159,
202206100840,165,
202206100850,13,
202206100850,105,
202206100850,108,
202206100850,112,
202206100850,115,
202206100850,131,
202206100850,132,
202206100850,133,
202206100850,138,
202206100850,143,
202206100850,146,
202206100850,152,
202206100850,156,
202206100850,159,
202206100850,165,
202206100900,13,
202206100900,105,
202206100900,108,
202206100900,112,
202206100900,115,
202206100900,131,
202206100900,132,
202206100900,133,
202206100900,138,
202206100900,143,
202206100900,146,
202206100900,152,
202206100900,156,
202206100900,159,
202206100900,165,
202206100910,13,
202206100910,105,
202206100910,108,
202206100910,112,
202206100910,115,
202206100910,131,
202206100910,132,
202206100910,133,
202206100910,138,
202206100910,143,
202206100910,146,
202206100910,152,
202206100910,156,
202206100910,159,
202206100910,165,
202206100920,13,
202206100920,105,
202206100920,108,
202206100920,112,
202206100920,115,
202206100920,131,
202206100920,132,
202206100920,133,
202206100920,138,
202206100920,143,
202206100920,146,
202206100920,152,
202206100920,156,
202206100920,159,
202206100920,165,
202206100930,13,
202206100930,105,
202206100930,108,
202206100930,112,
202206100930,115,
202206100930,131,
202206100930,132,
202206100930,133,
202206100930,138,
202206100930,143,
202206100930,146,
202206100930,152,
202206100930,156,
202206100930,159,
202206100930,165,
202206100940,13,
202206100940,105,
202206100940,108,
202206100940,112,
202206100940,115,
202206100940,131,
202206100940,132,
202206100940,133,
202206100940,138,
202206100940,143,
202206100940,146,
202206100940,152,
202206100940,156,
202206100940,159,
202206100940,165,
202206100950,13,
202206100950,105,
202206100950,108,
202206100950,112,
202206100950,115,
202206100950,131,
202206100950,132,
202206100950,133,
202206100950,138,
202206100950,143,
202206100950,146,
202206100950,152,
202206100950,156,
202206100950,159,
202206100950,165,
202206101000,13,
202206101000,105,
202206101000,108,
202206101000,112,
202206101000,115,
202206101000,131,
202206101000,132,
202206101000,133,
202206101000,138,
202206101000,143,
202206101000,146,
202206101000,152,
202206101000,156,
202206101000,159,
202206101000,165,
202206101010,13,
202206101010,105,
202206101010,108,
202206101010,112,
202206101010,115,
202206101010,131,
202206101010,132,
202206101010,133,
202206101010,138,
202206101010,143,
202206101010,146,
202206101010,152,
202206101010,156,
202206101010,159,
202206101010,165,
202206101020,13,
202206101020,105,
202206101020,108,
202206101020,112,
202206101020,115,
202206101020,131,
202206101020,132,
202206101020,133,
202206101020,138,
202206101020,143,
202206101020,146,
202206101020,152,
202206101020,156,
202206101020,159,
202206101020,165,
202206101030,13,
202206101030,105,
202206101030,108,
202206101030,112,
202206101030,115,
202206101030,131,
202206101030,132,
202206101030,133,
202206101030,138,
202206101030,143,
202206101030,146,
202206101030,152,
202206101030,156,
202206101030,159,
202206101030,165,
202206101040,13,
202206101040,105,
202206101040,108,
202206101040,112,
202206101040,115,
202206101040,131,
202206101040,132,
202206101040,133,
202206101040,138,
202206101040,143,
202206101040,146,
202206101040,152,
202206101040,156,
202206101040,159,
202206101040,165,
202206101050,13,
202206101050,105,
202206101050,108,
202206101050,112,
202206101050,115,
202206101050,131,
202206101050,132,
202206101050,133,
202206101050,138,
202206101050,143,
202206101050,146,
202206101050,152,
202206101050,156,
202206101050,159,
202206101050,165,
202206101100,13,
202206101100,105,
202206101100,108,
202206101100,112,
202206101100,115,
202206101100,131,
202206101100,132,
202206101100,133,
202206101100,138,
202206101100,143,
202206101100,146,
202206101100,152,
202206101100,156,
202206101100,159,
202206101100,165,
202206101110,13,
202206101110,105,
202206101110,108,
202206101110,112,
202206101110,115,
202206101110,131,
202206101110,132,
202206101110,133,
202206101110,138,
202206101110,143,
202206101110,146,
202206101110,152,
202206101110,156,
202206101110,159,
202206101110,165,
202206101120,13,
202206101120,105,
202206101120,108,
202206101120,112,
202206101120,115,
202206101120,131,
202206101120,132,
202206101120,133,
202206101120,138,
202206101120,143,
202206101120,146,
202206101120,152,
202206101120,156,
202206101120,159,
202206101120,165,
202206101130,13,
202206101130,105,
202206101130,108,
202206101130,112,
202206101130,115,
202206101130,131,
202206101130,132,
202206101130,133,
202206101130,138,
202206101130,143,
202206101130,146,
202206101130,152,
202206101130,156,
202206101130,159,
202206101130,165,
202206101140,13,
202206101140,105,
202206101140,108,
202206101140,112,
202206101140,115,
202206101140,131,
202206101140,132,
202206101140,133,
202206101140,138,
202206101140,143,
202206101140,146,
202206101140,152,
202206101140,156,
202206101140,159,
202206101140,165,
202206101150,13,
202206101150,105,
202206101150,108,
202206101150,112,
202206101150,115,
202206101150,131,
202206101150,132,
202206101150,133,
202206101150,138,
202206101150,143,
202206101150,146,
202206101150,152,
202206101150,156,
202206101150,159,
202206101150,165,
202206101200,13,
202206101200,105,
202206101200,108,
202206101200,112,
202206101200,115,
202206101200,131,
202206101200,132,
202206101200,133,
202206101200,138,
202206101200,143,
202206101200,146,
202206101200,152,
202206101200,156,
202206101200,159,
202206101200,165,
202206101210,13,
202206101210,105,
202206101210,108,
202206101210,112,
202206101210,115,
202206101210,131,
202206101210,132,
202206101210,133,
202206101210,138,
202206101210,143,
202206101210,146,
202206101210,152,
202206101210,156,
202206101210,159,
202206101210,165,
202206101220,13,
202206101220,105,
202206101220,108,
202206101220,112,
202206101220,115,
202206101220,131,
202206101220,132,
202206101220,133,
202206101220,138,
202206101220,143,
202206101220,146,
202206101220,152,
202206101220,156,
202206101220,159,
202206101220,165,
202206101230,13,
202206101230,105,
202206101230,108,
202206101230,112,
202206101230,115,
202206101230,131,
202206101230,132,
202206101230,133,
202206101230,138,
202206101230,143,
202206101230,146,
202206101230,152,
202206101230,156,
202206101230,159,
202206101230,165,
202206101240,13,
202206101240,105,
202206101240,108,
202206101240,112,
202206101240,115,
202206101240,131,
202206101240,132,
202206101240,133,
202206101240,138,
202206101240,143,
202206101240,146,
202206101240,152,
202206101240,156,
202206101240,159,
202206101240,165,
202206101250,13,
202206101250,105,
202206101250,108,
202206101250,112,
202206101250,115,
202206101250,131,
202206101250,132,
202206101250,133,
202206101250,138,
202206101250,143,
202206101250,146,
202206101250,152,
202206101250,156,
202206101250,159,
202206101250,165,
202206101300,13,
202206101300,105,
202206101300,108,
202206101300,112,
202206101300,115,
202206101300,131,
202206101300,132,
202206101300,133,
202206101300,138,
202206101300,143,
202206101300,146,
202206101300,152,
202206101300,156,
202206101300,159,
202206101300,165,
202206101310,13,
202206101310,105,
202206101310,108,
202206101310,112,
202206101310,115,
202206101310,131,
202206101310,132,
202206101310,133,
202206101310,138,
202206101310,143,
202206101310,146,
202206101310,152,
202206101310,156,
202206101310,159,
202206101310,165,
202206101320,13,
202206101320,105,
202206101320,108,
202206101320,112,
202206101320,115,
202206101320,131,
202206101320,132,
202206101320,133,
202206101320,138,
202206101320,143,
202206101320,146,
202206101320,152,
202206101320,156,
202206101320,159,
202206101320,165,
202206101330,13,
202206101330,105,
202206101330,108,
202206101330,112,
202206101330,115,
202206101330,131,
202206101330,132,
202206101330,133,
202206101330,138,
202206101330,143,
202206101330,146,
202206101330,152,
202206101330,156,
202206101330,159,
202206101330,165,
202206101340,13,
202206101340,105,
202206101340,108,
202206101340,112,
202206101340,115,
202206101340,131,
202206101340,132,
202206101340,133,
202206101340,138,
202206101340,143,
202206101340,146,
202206101340,152,
202206101340,156,
202206101340,159,
202206101340,165,
202206101350,13,
202206101350,105,
202206101350,108,
202206101350,112,
202206101350,115,
202206101350,131,
202206101350,132,
202206101350,133,
202206101350,138,
202206101350,143,
202206101350,146,
202206101350,152,
202206101350,156,
202206101350,159,
202206101350,165,
202206101400,13,
202206101400,105,
202206101400,108,
202206101400,112,
202206101400,115,
202206101400,131,
202206101400,132,
202206101400,133,
202206101400,138,
202206101400,143,
202206101400,146,
202206101400,152,
202206101400,156,
202206101400,159,
202206101400,165,
202206101410,13,
202206101410,105,
202206101410,108,
202206101410,112,
202206101410,115,
202206101410,131,
202206101410,132,
202206101410,133,
202206101410,138,
202206101410,143,
202206101410,146,
202206101410,152,
202206101410,156,
202206101410,159,
202206101410,165,
202206101420,13,
202206101420,105,
202206101420,108,
202206101420,112,
202206101420,115,
202206101420,131,
202206101420,132,
202206101420,133,
202206101420,138,
202206101420,143,
202206101420,146,
202206101420,152,
202206101420,156,
202206101420,159,
202206101420,165,
202206101430,13,
202206101430,105,
202206101430,108,
202206101430,112,
202206101430,115,
202206101430,131,
202206101430,132,
202206101430,133,
202206101430,138,
202206101430,143,
202206101430,146,
202206101430,152,
202206101430,156,
202206101430,159,
202206101430,165,
202206101440,13,
202206101440,105,
202206101440,108,
202206101440,112,
202206101440,115,
202206101440,131,
202206101440,132,
202206101440,133,
202206101440,138,
202206101440,143,
202206101440,146,
202206101440,152,
202206101440,156,
202206101440,159,
202206101440,165,
202206101450,13,
202206101450,105,
202206101450,108,
202206101450,112,
202206101450,115,
202206101450,131,
202206101450,132,
202206101450,133,
202206101450,138,
202206101450,143,
202206101450,146,
202206101450,152,
202206101450,156,
202206101450,159,
202206101450,165,
202206101500,13,
202206101500,105,
202206101500,108,
202206101500,112,
202206101500,115,
202206101500,131,
202206101500,132,
202206101500,133,
202206101500,138,
202206101500,143,
202206101500,146,
202206101500,152,
202206101500,156,
202206101500,159,
202206101500,165,
202206101510,13,
202206101510,105,
202206101510,108,
202206101510,112,
202206101510,115,
202206101510,131,
202206101510,132,
202206101510,133,
202206101510,138,
202206101510,143,
202206101510,146,
202206101510,152,
202206101510,156,
202206101510,159,
202206101510,165,
202206101520,13,
202206101520,105,
202206101520,108,
202206101520,112,
202206101520,115,
202206101520,131,
202206101520,132,
202206101520,133,
202206101520,138,
202206101520,143,
202206101520,146,
202206101520,152,
202206101520,156,
202206101520,159,
202206101520,165,
202206101530,13,
202206101530,105,
202206101530,108,
202206101530,112,
202206101530,115,
202206101530,131,
202206101530,132,
202206101530,133,
202206101530,138,
202206101530,143,
202206101530,146,
202206101530,152,
202206101530,156,
202206101530,159,
202206101530,165,
202206101540,13,
202206101540,105,
202206101540,108,
202206101540,112,
202206101540,115,
202206101540,131,
202206101540,132,
202206101540,133,
202206101540,138,
202206101540,143,
202206101540,146,
202206101540,152,
202206101540,156,
202206101540,159,
202206101540,165,
202206101550,13,
202206101550,105,
202206101550,108,
202206101550,112,
202206101550,115,
202206101550,131,
202206101550,132,
202206101550,133,
202206101550,138,
202206101550,143,
202206101550,146,
202206101550,152,
202206101550,156,
202206101550,159,
202206101550,165,
202206101600,13,
202206101600,105,
202206101600,108,
202206101600,112,
202206101600,115,
202206101600,131,
202206101600,132,
202206101600,133,
202206101600,138,
202206101600,143,
202206101600,146,
202206101600,152,
202206101600,156,
202206101600,159,
202206101600,165,
202206101610,13,
202206101610,105,
202206101610,108,
202206101610,112,
202206101610,115,
202206101610,131,
202206101610,132,
202206101610,133,
202206101610,138,
202206101610,143,
202206101610,146,
202206101610,152,
202206101610,156,
202206101610,159,
202206101610,165,
202206101620,13,
202206101620,105,
202206101620,108,
202206101620,112,
202206101620,115,
202206101620,131,
202206101620,132,
202206101620,133,
202206101620,138,
202206101620,143,
202206101620,146,
202206101620,152,
202206101620,156,
202206101620,159,
202206101620,165,
202206101630,13,
202206101630,105,
202206101630,108,
202206101630,112,
202206101630,115,
202206101630,131,
202206101630,132,
202206101630,133,
202206101630,138,
202206101630,143,
202206101630,146,
202206101630,152,
202206101630,156,
202206101630,159,
202206101630,165,
202206101640,13,
202206101640,105,
202206101640,108,
202206101640,112,
202206101640,115,
202206101640,131,
202206101640,132,
202206101640,133,
202206101640,138,
202206101640,143,
202206101640,146,
202206101640,152,
202206101640,156,
202206101640,159,
202206101640,165,
202206101650,13,
202206101650,105,
202206101650,108,
202206101650,112,
202206101650,115,
202206101650,131,
202206101650,132,
202206101650,133,
202206101650,138,
202206101650,143,
202206101650,146,
202206101650,152,
202206101650,156,
202206101650,159,
202206101650,165,
202206101700,13,
202206101700,105,
202206101700,108,
202206101700,112,
202206101700,115,
202206101700,131,
202206101700,132,
202206101700,133,
202206101700,138,
202206101700,143,
202206101700,146,
202206101700,152,
202206101700,156,
202206101700,159,
202206101700,165,
202206101710,13,
202206101710,105,
202206101710,108,
202206101710,112,
202206101710,115,
202206101710,131,
202206101710,132,
202206101710,133,
202206101710,138,
202206101710,143,
202206101710,146,
202206101710,152,
202206101710,156,
202206101710,159,
202206101710,165,
202206101720,13,
202206101720,105,
202206101720,108,
202206101720,112,
202206101720,115,
202206101720,131,
202206101720,132,
202206101720,133,
202206101720,138,
202206101720,143,
202206101720,146,
202206101720,152,
202206101720,156,
202206101720,159,
202206101720,165,
202206101730,13,
202206101730,105,
202206101730,108,
202206101730,112,
202206101730,115,
202206101730,131,
202206101730,132,
202206101730,133,
202206101730,138,
202206101730,143,
202206101730,146,
202206101730,152,
202206101730,156,
202206101730,159,
202206101730,165,
202206101740,13,
202206101740,105,
202206101740,108,
202206101740,112,
202206101740,115,
202206101740,131,
202206101740,132,
202206101740,133,
202206101740,138,
202206101740,143,
202206101740,146,
202206101740,152,
202206101740,156,
202206101740,159,
202206101740,165,
202206101750,13,
202206101750,105,
202206101750,108,
202206101750,112,
202206101750,115,
202206101750,131,
202206101750,132,
202206101750,133,
202206101750,138,
202206101750,143,
202206101750,146,
202206101750,152,
202206101750,156,
202206101750,159,
202206101750,165,
202206101800,13,
202206101800,105,
202206101800,108,
202206101800,112,
202206101800,115,
202206101800,131,
202206101800,132,
202206101800,133,
202206101800,138,
202206101800,143,
202206101800,146,
202206101800,152,
202206101800,156,
202206101800,159,
202206101800,165,
202206101810,13,
202206101810,105,
202206101810,108,
202206101810,112,
202206101810,115,
202206101810,131,
202206101810,132,
202206101810,133,
202206101810,138,
202206101810,143,
202206101810,146,
202206101810,152,
202206101810,156,
202206101810,159,
202206101810,165,
202206101820,13,
202206101820,105,
202206101820,108,
202206101820,112,
202206101820,115,
202206101820,131,
202206101820,132,
202206101820,133,
202206101820,138,
202206101820,143,
202206101820,146,
202206101820,152,
202206101820,156,
202206101820,159,
202206101820,165,
202206101830,13,
202206101830,105,
202206101830,108,
202206101830,112,
202206101830,115,
202206101830,131,
202206101830,132,
202206101830,133,
202206101830,138,
202206101830,143,
202206101830,146,
202206101830,152,
202206101830,156,
202206101830,159,
202206101830,165,
202206101840,13,
202206101840,105,
202206101840,108,
202206101840,112,
202206101840,115,
202206101840,131,
202206101840,132,
202206101840,133,
202206101840,138,
202206101840,143,
202206101840,146,
202206101840,152,
202206101840,156,
202206101840,159,
202206101840,165,
202206101850,13,
202206101850,105,
202206101850,108,
202206101850,112,
202206101850,115,
202206101850,131,
202206101850,132,
202206101850,133,
202206101850,138,
202206101850,143,
202206101850,146,
202206101850,152,
202206101850,156,
202206101850,159,
202206101850,165,
202206101900,13,
202206101900,105,
202206101900,108,
202206101900,112,
202206101900,115,
202206101900,131,
202206101900,132,
202206101900,133,
202206101900,138,
202206101900,143,
202206101900,146,
202206101900,152,
202206101900,156,
202206101900,159,
202206101900,165,
202206101910,13,
202206101910,105,
202206101910,108,
202206101910,112,
202206101910,115,
202206101910,131,
202206101910,132,
202206101910,133,
202206101910,138,
202206101910,143,
202206101910,146,
202206101910,152,
202206101910,156,
202206101910,159,
202206101910,165,
202206101920,13,
202206101920,105,
202206101920,108,
202206101920,112,
202206101920,115,
202206101920,131,
202206101920,132,
202206101920,133,
202206101920,138,
202206101920,143,
202206101920,146,
202206101920,152,
202206101920,156,
202206101920,159,
202206101920,165,
202206101930,13,
202206101930,105,
202206101930,108,
202206101930,112,
202206101930,115,
202206101930,131,
202206101930,132,
202206101930,133,
202206101930,138,
202206101930,143,
202206101930,146,
202206101930,152,
202206101930,156,
202206101930,159,
202206101930,165,
202206101940,13,
202206101940,105,
202206101940,108,
202206101940,112,
202206101940,115,
202206101940,131,
202206101940,132,
202206101940,133,
202206101940,138,
202206101940,143,
202206101940,146,
202206101940,152,
202206101940,156,
202206101940,159,
202206101940,165,
202206101950,13,
202206101950,105,
202206101950,108,
202206101950,112,
202206101950,115,
202206101950,131,
202206101950,132,
202206101950,133,
202206101950,138,
202206101950,143,
202206101950,146,
202206101950,152,
202206101950,156,
202206101950,159,
202206101950,165,
202206102000,13,
202206102000,105,
202206102000,108,
202206102000,112,
202206102000,115,
202206102000,131,
202206102000,132,
202206102000,133,
202206102000,138,
202206102000,143,
202206102000,146,
202206102000,152,
202206102000,156,
202206102000,159,
202206102000,165,
202206102010,13,
202206102010,105,
202206102010,108,
202206102010,112,
202206102010,115,
202206102010,131,
202206102010,132,
202206102010,133,
202206102010,138,
202206102010,143,
202206102010,146,
202206102010,152,
202206102010,156,
202206102010,159,
202206102010,165,
202206102020,13,
202206102020,105,
202206102020,108,
202206102020,112,
202206102020,115,
202206102020,131,
202206102020,132,
202206102020,133,
202206102020,138,
202206102020,143,
202206102020,146,
202206102020,152,
202206102020,156,
202206102020,159,
202206102020,165,
202206102030,13,
202206102030,105,
202206102030,108,
202206102030,112,
202206102030,115,
202206102030,131,
202206102030,132,
202206102030,133,
202206102030,138,
202206102030,143,
202206102030,146,
202206102030,152,
202206102030,156,
202206102030,159,
202206102030,165,
202206102040,13,
202206102040,105,
202206102040,108,
202206102040,112,
202206102040,115,
202206102040,131,
202206102040,132,
202206102040,133,
202206102040,138,
202206102040,143,
202206102040,146,
202206102040,152,
202206102040,156,
202206102040,159,
202206102040,165,
202206102050,13,
202206102050,105,
202206102050,108,
202206102050,112,
202206102050,115,
202206102050,131,
202206102050,132,
202206102050,133,
202206102050,138,
202206102050,143,
202206102050,146,
202206102050,152,
202206102050,156,
202206102050,159,
202206102050,165,
202206102100,13,
202206102100,105,
202206102100,108,
202206102100,112,
202206102100,115,
202206102100,131,
202206102100,132,
202206102100,133,
202206102100,138,
202206102100,143,
202206102100,146,
202206102100,152,
202206102100,156,
202206102100,159,
202206102100,165,
202206102110,13,
202206102110,105,
202206102110,108,
202206102110,112,
202206102110,115,
202206102110,131,
202206102110,132,
202206102110,133,
202206102110,138,
202206102110,143,
202206102110,146,
202206102110,152,
202206102110,156,
202206102110,159,
202206102110,165,
202206102120,13,
202206102120,105,
202206102120,108,
202206102120,112,
202206102120,115,
202206102120,131,
202206102120,132,
202206102120,133,
202206102120,138,
202206102120,143,
202206102120,146,
202206102120,152,
202206102120,156,
202206102120,159,
202206102120,165,
202206102130,13,
202206102130,105,
202206102130,108,
202206102130,112,
202206102130,115,
202206102130,131,
202206102130,132,
202206102130,133,
202206102130,138,
202206102130,143,
202206102130,146,
202206102130,152,
202206102130,156,
202206102130,159,
202206102130,165,
202206102140,13,
202206102140,105,
202206102140,108,
202206102140,112,
202206102140,115,
202206102140,131,
202206102140,132,
202206102140,133,
202206102140,138,
202206102140,143,
202206102140,146,
202206102140,152,
202206102140,156,
202206102140,159,
202206102140,165,
202206102150,13,
202206102150,105,
202206102150,108,
202206102150,112,
202206102150,115,
202206102150,131,
202206102150,132,
202206102150,133,
202206102150,138,
202206102150,143,
202206102150,146,
202206102150,152,
202206102150,156,
202206102150,159,
202206102150,165,
202206102200,13,
202206102200,105,
202206102200,108,
202206102200,112,
202206102200,115,
202206102200,131,
202206102200,132,
202206102200,133,
202206102200,138,
202206102200,143,
202206102200,146,
202206102200,152,
202206102200,156,
202206102200,159,
202206102200,165,
202206102210,13,
202206102210,105,
202206102210,108,
202206102210,112,
202206102210,115,
202206102210,131,
202206102210,132,
202206102210,133,
202206102210,138,
202206102210,143,
202206102210,146,
202206102210,152,
202206102210,156,
202206102210,159,
202206102210,165,
202206102220,13,
202206102220,105,
202206102220,108,
202206102220,112,
202206102220,115,
202206102220,131,
202206102220,132,
202206102220,133,
202206102220,138,
202206102220,143,
202206102220,146,
202206102220,152,
202206102220,156,
202206102220,159,
202206102220,165,
202206102230,13,
202206102230,105,
202206102230,108,
202206102230,112,
202206102230,115,
202206102230,131,
202206102230,132,
202206102230,133,
202206102230,138,
202206102230,143,
202206102230,146,
202206102230,152,
202206102230,156,
202206102230,159,
202206102230,165,
202206102240,13,
202206102240,105,
202206102240,108,
202206102240,112,
202206102240,115,
202206102240,131,
202206102240,132,
202206102240,133,
202206102240,138,
202206102240,143,
202206102240,146,
202206102240,152,
202206102240,156,
202206102240,159,
202206102240,165,
202206102250,13,
202206102250,105,
202206102250,108,
202206102250,112,
202206102250,115,
202206102250,131,
202206102250,132,
202206102250,133,
202206102250,138,
202206102250,143,
202206102250,146,
202206102250,152,
202206102250,156,
202206102250,159,
202206102250,165,
202206102300,13,
202206102300,105,
202206102300,108,
202206102300,112,
202206102300,115,
202206102300,131,
202206102300,132,
202206102300,133,
202206102300,138,
202206102300,143,
202206102300,146,
202206102300,152,
202206102300,156,
202206102300,159,
202206102300,165,
202206102310,13,
202206102310,105,
202206102310,108,
202206102310,112,
202206102310,115,
202206102310,131,
202206102310,132,
202206102310,133,
202206102310,138,
202206102310,143,
202206102310,146,
202206102310,152,
202206102310,156,
202206102310,159,
202206102310,165,
202206102320,13,
202206102320,105,
202206102320,108,
202206102320,112,
202206102320,115,
202206102320,131,
202206102320,132,
202206102320,133,
202206102320,138,
202206102320,143,
202206102320,146,
202206102320,152,
202206102320,156,
202206102320,159,
202206102320,165,
202206102330,13,
202206102330,105,
202206102330,108,
202206102330,112,
202206102330,115,
202206102330,131,
202206102330,132,
202206102330,133,
202206102330,138,
202206102330,143,
202206102330,146,
202206102330,152,
202206102330,156,
202206102330,159,
202206102330,165,
202206102340,13,
202206102340,105,
202206102340,108,
202206102340,112,
202206102340,115,
202206102340,131,
202206102340,132,
202206102340,133,
202206102340,138,
202206102340,143,
202206102340,146,
202206102340,152,
202206102340,156,
202206102340,159,
202206102340,165,
202206102350,13,
202206102350,105,
202206102350,108,
202206102350,112,
202206102350,115,
202206102350,131,
202206102350,132,
202206102350,133,
202206102350,138,
202206102350,143,
202206102350,146,
202206102350,152,
202206102350,156,
202206102350,159,
202206102350,165,
202206110000,13,
202206110000,105,
202206110000,108,
202206110000,112,
202206110000,115,
202206110000,131,
202206110000,132,
202206110000,133,
202206110000,138,
202206110000,143,
202206110000,146,
202206110000,152,
202206110000,156,
202206110000,159,
202206110000,165,
202206110010,13,
202206110010,105,
202206110010,108,
202206110010,112,
202206110010,115,
202206110010,131,
202206110010,132,
202206110010,133,
202206110010,138,
202206110010,143,
202206110010,146,
202206110010,152,
202206110010,156,
202206110010,159,
202206110010,165,
202206110020,13,
202206110020,105,
202206110020,108,
202206110020,112,
202206110020,115,
202206110020,131,
202206110020,132,
202206110020,133,
202206110020,138,
202206110020,143,
202206110020,146,
202206110020,152,
202206110020,156,
202206110020,159,
202206110020,165,
202206110030,13,
202206110030,105,
202206110030,108,
202206110030,112,
202206110030,115,
202206110030,131,
202206110030,132,
202206110030,133,
202206110030,138,
202206110030,143,
202206110030,146,
202206110030,152,
202206110030,156,
202206110030,159,
202206110030,165,
202206110040,13,
202206110040,105,
202206110040,108,
202206110040,112,
202206110040,115,
202206110040,131,
202206110040,132,
202206110040,133,
202206110040,138,
202206110040,143,
202206110040,146,
202206110040,152,
202206110040,156,
202206110040,159,
202206110040,165,
202206110050,13,
202206110050,105,
202206110050,108,
202206110050,112,
202206110050,115,
202206110050,131,
202206110050,132,
202206110050,133,
202206110050,138,
202206110050,143,
202206110050,146,
202206110050,152,
202206110050,156,
202206110050,159,
202206110050,165,
202206110100,13,
202206110100,105,
202206110100,108,
202206110100,112,
202206110100,115,
202206110100,131,
202206110100,132,
202206110100,133,
202206110100,138,
202206110100,143,
202206110100,146,
202206110100,152,
202206110100,156,
202206110100,159,
202206110100,165,
202206110110,13,
202206110110,105,
202206110110,108,
202206110110,112,
202206110110,115,
202206110110,131,
202206110110,132,
202206110110,133,
202206110110,138,
202206110110,143,
202206110110,146,
202206110110,152,
202206110110,156,
202206110110,159,
202206110110,165,
202206110120,13,
202206110120,105,
202206110120,108,
202206110120,112,
202206110120,115,
202206110120,131,
